CAS,Name,MW,VP (mm Hg),log VP,Estimate VP (mm Hg),log VP est,Error,VP temp (degC),VP type,Reference
5103-74-2,CHLORDANE (TRANS),409.78,5.03e-05,-4.2984320149441,2e-05,-4.698970004336,-0.4005379893919,25,EXP,"HINCKLEY,DA ET AL. (1990)"
5142-22-3,1-Methyladenine,149.16,1.6e-12,-11.795880017344,0.000893,-3.0491485411115,8.7467314762325,25,EXT,"ZIELENKIEWICZ,W (2000)"
5142-23-4,3-Methyladenine,149.16,1.2e-09,-8.9208187539524,0.000893,-3.0491485411115,5.8716702128409,25,EXT,"ZIELENKIEWICZ,W (2000)"
5194-50-3,"2,4-HEXADIENE (CIS,TRANS)",82.147,83.076,1.9194755776591,88.5,1.9469432706978,0.0274676930387001,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
5194-51-4,"2,4-HEXADIENE (TRANS,TRANS)",82.147,87.898,1.9439789934032,88.5,1.9469432706978,0.00296427729460014,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
5221-53-4,Dimethirimol,209.29,1.1e-05,-4.9586073148418,3.01e-05,-4.5214335044062,0.4371738104356,30,EXP,"TOMLIN,C (1997)"
5234-68-4,CARBOXIN,235.31,1.5e-07,-6.8239087409443,1.27e-06,-5.896196279044,0.9277124619003,25,EXP,"TOMLIN,C (2003)"
5259-88-1,OXYCARBOXIN,267.31,4.2e-08,-7.3767507096021,3.92e-08,-7.4067139329795,-0.0299632233773997,25,EXP,"TOMLIN,C (2003); <0.0056 mPa"
5315-79-7,1-Hydroxypyrene,218.26,4.83e-09,-8.3160528692485,2.85e-08,-7.5451551399915,0.770897729257,25,EXT,"OJA,V & SUUBERG,EM (1998)"
5337-93-9,1-(4-METHYLPHENYL)-1-PROPANONE,148.21,0.0937,-1.0282604091122,0.0571,-1.2433638917542,-0.215103482642,25,EXT,"PERRY,RH & GREEN,D (1984)"
5341-95-7,"2,3-BUTANEDIOL (MESO)",90.123,0.38,-0.42021640338319,0.172,-0.764471553092451,-0.344255149709261,25,EXP,"RIDDICK,JA ET AL. (1984)"
5408-86-6,"2,3-DIBROMOBUTANE",215.92,3.798,0.579554960400999,3.14,0.496929648073215,-0.082625312327784,25,EXP,"PERRY,RH & GREEN,D (1984)"
5409-83-6,"2,8-DICHLORODIBENZOFURAN",237.09,2.93e-06,-5.5331323796459,3.69e-06,-5.4329736338409,0.100158745805,25,EXP,"RORDORF,BF (1989)"
5419-55-6,TRIISOPROPYL BORATE,188.08,7.496,0.874829577879722,7.96,0.900913067737669,0.026083489857947,25,EXT,"BOUBLIK,T ET AL. (1984)"
5435-64-3,"Hexanal, 3,5,5-trimethyl-",142.24,0.08,-1.0969100130081,1.35,0.130333768495006,1.2272437815031,25,EXT,from reduced BP data
5436-43-1,"2,2',4,4'-Tetrabromodiphenyl ether",485.8,7e-08,-7.1549019599857,2.41e-07,-6.6179829574251,0.536919002560601,25,EXT,"TITTLEMIER,SA & TOMY,GT (2001)"
5454-79-5,3-METHYLCYCLOHEXANOL (CIS),114.19,0.5307,-0.275150912370615,0.515,-0.288192770958809,-0.013041858588194,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
5458-59-3,ISOPROPYL OCTANOATE,186.3,0.109,-0.962573502059376,0.143,-0.844663962534938,0.117909539524438,25,EXT,"BOUBLIK,T ET AL. (1984)"
5462-29-3,C.I. VIOLET 2,393.31,3e-10,-9.5228787452803,8.1e-11,-10.091514981121,-0.5686362358407,25,EXT,"BAUGHMAN,GL & PERENICH,TA (1988)"
5598-13-0,CHLORPYRIFOS METHYL,322.54,4.2e-05,-4.3767507096021,7.19e-05,-4.1432711096171,0.233479599985,25,EXP,"TOMLIN,C (1994)"
5617-41-4,HEPTYLCYCLOHEXANE,182.35,0.04,-1.397940008672,0.0598,-1.2232988160116,0.1746411926604,25,EXP,"MOKBEL,I ET AL. (1995)"
5836-10-2,"ISOPROPYL-4,4'-DICHLOROBENZILATE",339.22,1.8e-07,-6.7447274948967,3.81e-08,-7.4190750243244,-0.6743475294277,20,EXP,"SPENCER,EY (1982)"
5836-29-3,Endrocide (Endox) (Coumatetralyl),292.34,6.38e-11,-10.195179321279,2.03e-11,-10.692503962087,-0.497324640808001,20,EXP,"TOMLIN,C (1997)"
5902-51-2,TERBACIL,216.67,4.7e-07,-6.3279021420643,2.76e-07,-6.5590909179348,-0.2311887758705,29,EXP,WSSA (1994)
5915-41-3,TERBUTHYLAZINE,229.71,1.12e-06,-5.9507819773298,1.61e-05,-4.7931741239682,1.1576078533616,25,EXP,"TOMLIN,C (1997)"
5989-27-5,D-LIMONENE,136.24,1.98,0.296665190261531,1.45,0.161368002234975,-0.135297188026556,25,EXP,"YAWS,CL (1994B)"
5989-54-8,(-)-1-METHYL-4-(1-METHYLETHENYL)CYCLOHEXENE,136.24,1.441,0.158663980813989,1.45,0.161368002234975,0.002704021420986,25,EXP,"NADAIS,MH & BERNARDO-GIL,MG (1993)"
6006-33-3,N-TRIDECYLCYCLOHEXANE,266.51,9.154e-06,-5.0383890919087,0.000339,-3.4698003017969,1.5685887901118,25,EXT,"ZWOLINSKI,BJ & WILHOIT,RC (1971)"
6006-95-7,N-PENTADECYLCYCLOHEXANE,294.57,3.459e-07,-6.4610494379856,7.6e-05,-4.1191864077192,2.3418630302664,25,EXT,"ZWOLINSKI,BJ & WILHOIT,RC (1971)"
6032-29-7,2-PENTANOL,88.151,6.11,0.786041210242554,7.26,0.860936620700094,0.07489541045754,25,EXP,"YAWS,CL (1994A)"
6064-63-7,"HEXANOIC ACID, 2-HYDROXY-",132.16,3.144e-06,-5.5025174626326,4.52e-05,-4.3448615651886,1.157655897444,25,EXT,"DAUBERT,TE & DANNER,RP (1991)"
6094-02-6,2-METHYL-1-HEXENE,98.19,60.921,1.7847670235366,59.8,1.7767011839884,-0.00806583954820006,25,EXP,"YAWS,CL (1994A)"
6117-80-2,"2-BUTENE-1,4-DIOL (CIS)",88.107,0.006533,-2.1848873418102,0.00544,-2.2644011003018,-0.0795137584916001,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
6158-45-8,1-ISOPROPYLNAPHTHALENE,170.26,0.00606,-2.2175273758337,0.0103,-1.9871627752948,0.2303646005389,25,EXT,"ZWOLINSKI,BJ & WILHOIT,RC (1971)"
6163-66-2,DI (TERT-BUTYL) ETHER,130.23,32.589,1.5130710342563,32.1,1.5065050324049,-0.00656600185139999,25,EXP,"OHE,S (1976)"
6164-98-3,CHLORDIMEFORM,196.68,0.000923,-3.0347982989741,0.0098,-2.0087739243075,1.0260243746666,25,EXP,USDA PESTICIDE PROPERTIES DATABASE
6175-49-1,METHYL DECYL KETONE,184.32,0.0206,-1.6861327796308,0.0527,-1.2781893847875,0.4079433948433,25,EXT,"PERRY,RH & GREEN,D (1984)"
6373-73-5,"N-(2,4-DINITROPHENYL)-1,4-BENZENEDIAMINE",274.24,6e-11,-10.221848749616,1.2e-08,-7.9208187539524,2.3010299956636,25,EXP,"BAUGHMAN,GL & PERENICH,TA (1988)"
6386-63-6,Cloxyfonac,216.62,6.67e-07,-6.1758741660835,1.19e-07,-6.9244530386075,-0.748578872524,25,EXP,"TOMLIN,C (1997)"
6419-19-8,(Nitrilotris(methylene))triphosphonic acid,299.05,6.86e-12,-11.163675884293,2.06e-11,-10.686132779631,0.477543104661999,20,EXP,"JAWORSKA, J ET AL. (2002)"
6423-43-4,"Propane,1,2-dinitrate",166.09,0.378,-0.422508200162775,0.378,-0.422508200162775,0.0,25,EXP,"WYMAN, JF ET AL. (1984)"
6443-92-1,2-HEPTENE (CIS),98.19,48.46,1.6853834098015,46.8,1.6702458530741,-0.0151375567273999,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
6452-49-9,3-Chlorodiphenyl ether,204.66,0.00376,-2.4248121550723,0.0011,-2.9586073148418,-0.5337951597695,25,EXT,"KURZ,J & BALLSCHMITER,K (1999)"
6485-40-1,(R)-(-)-CARVONE,150.22,0.1029,-0.987584625237567,0.13,-0.886056647693163,0.101527977544404,25,EXT,"PERRY,RH & GREEN,D (1984)"
6492-73-5,C.I. VAT BLUE 3,341.17,3e-07,-6.5228787452803,8.59e-10,-9.0660068361688,-2.5431280908885,25,EXT,"BAUGHMAN,GL & PERENICH,TA (1988)"
6742-54-7,1-PHENYLUNDECANE,232.41,0.0002424,-3.6154673845058,0.000831,-3.0803989762159,0.5350684082899,25,EXP,"YAWS,CL (1994B)"
6765-39-5,1-HEPTADECENE,238.46,0.000454,-3.3429441471429,0.00358,-2.4461169733561,0.8968271737868,25,EXP,"YAWS,CL (1994B)"
6795-87-5,SEC-BUTYL METHYL ETHER,88.151,208.1,2.3182720802116,173.0,2.2380461031288,-0.0802259770828,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
6842-62-2,"3,4'-Dichlorodiphenyl ether",239.1,0.000653,-3.1850868187249,0.000169,-3.7721132953863,-0.5870264766614,25,EXP,"KURZ,J & BALLSCHMITER,K (1999)"
6863-58-7,DI (SEC-BUTYL) ETHER,130.23,16.25,1.2108533653149,22.3,1.3483048630482,0.1374514977333,25,EXP,"YAWS,CL (1994B)"
6876-23-9,"1,2-DIMETHYLCYCLOHEXANE (TRANS)",112.22,19.37,1.2871296207191,16.2,1.2095150145426,-0.0776146061765002,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
6903-65-7,"2,4'-DICHLORODIPHENYL ETHER",239.1,0.0007,-3.1549019599857,0.000169,-3.7721132953863,-0.6172113354006,25,EXT,"KURZ,J & BALLSCHMITER,K (1999)"
6915-15-7,MALIC ACID,134.09,3.28e-08,-7.4841261562883,2.93e-06,-5.5331323796459,1.9509937766424,25,EXT,"YAWS,CL (1994)"
6923-22-4,AZODRIN,223.17,2.18e-06,-5.6615435063954,2.79e-05,-4.5543957967264,1.107147709669,20,EXP,"TOMLIN,C (1994)"
6975-98-0,2-METHYLDECANE,156.31,0.602,-0.220403508742175,0.858,-0.0665127121512946,0.15389079659088,25,EXT,"BOUBLIK,T ET AL. (1984)"
6982-25-8,"DL-2,3-BUTANDIOL",90.123,0.1821,-0.73969005420508,0.172,-0.764471553092451,-0.0247814988873709,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
6988-21-2,DIOXACARB,223.23,3e-07,-6.5228787452803,6.82e-05,-4.1662156253435,2.3566631199368,25,EXP,"AUGUSTIJN-BECKERS,PWM ET AL. (1994)"
7005-72-3,4-CHLOROPHENYL PHENYL ETHER,204.66,0.0027,-2.568636235841,0.00191,-2.7189666327523,-0.1503303969113,25,EXP,"BRANSON,DR (1977)"
7012-37-5,"2,4,4'-TRICHLOROBIPHENYL",257.55,0.000195,-3.7099653886375,4e-05,-4.397940008672,-0.6879746200345,25,EXP,"BALLSCHMITER,K & WITTLINGER,R (1991)"
7058-01-7,S-BUTYLCYCLOHEXANE,140.27,2.345,0.370142847051102,1.37,0.136720567156407,-0.233422279894695,25,EXT,"OHE,S (1976)"
7085-19-0,MCPP,214.65,2.33e-06,-5.632644078974,0.000456,-3.3410351573356,2.2916089216384,20,EXP,"TOMLIN,C (1997)"
7101-31-7,DIMETHYL DISELENIDE,187.99,2.85,0.45484486000851,3.03,0.481442628502305,0.026597768493795,25,EXP,"KARLSON,K ET AL. (1994)"
7132-64-1,METHYL PENTADECANOATE,256.43,0.0001628,-3.7883455994468,0.00109,-2.9625735020594,0.8257720973874,25,EXP,"BACCANARI,DP ET AL. (1968)"
7145-20-2,"2,3-DIMETHYL-2-HEXENE",112.22,18.335,1.2632809142966,17.4,1.2405492482826,-0.022731666014,25,EXP,"ZWOLINSKI,BJ & WILHOIT,RC (1971)"
7147-89-9,4-CHLORO-5-METHYL-2-NITROPHENOL,187.58,0.000853,-3.0690509688325,4.67e-05,-4.3306831194339,-1.2616321506014,20,EXP,"SCHWARZENBACH,RP ET AL. (1988)"
7154-79-2,"2,2,3,3-TETRAMETHYLPENTANE",128.26,9.454,0.975615597966895,7.9,0.897627091290441,-0.077988506676454,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
7287-19-6,PROMETRYNE,241.36,1.24e-06,-5.9065783148378,1.85e-05,-4.732828271597,1.1737500432408,25,EXP,"TOMLIN,C (2003)"
7292-16-2,PROPAPHOS,304.35,9e-07,-6.0457574905607,1.68e-05,-4.7746907182741,1.2710667722866,25,EXP,"TOMLIN,C (1997)"
7321-55-3,DIMETHYLMALONONITRILE,94.117,1.446,0.160168292958512,1.27,0.103803720955957,-0.056364572002555,25,EXT,"OHE,S (1976)"
7327-60-8,"Acetonitrile, 2,2',2''-nitrilotris-",134.14,3.17e-07,-6.4989407377822,6.17e-05,-4.2097148359668,2.2892259018154,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
7421-93-4,ENDRIN ALDEHYDE,380.91,2e-07,-6.698970004336,1.7e-05,-4.7695510786217,1.9294189257143,25,EXP,"MABEY,WR ET AL. (1981)"
7439-97-6,MERCURY,200.59,0.001958,-2.7081873125329,9.2e-05,-4.0362121726544,-1.3280248601215,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
7443-52-9,2-METHYLCYCLOHEXANOL (TRANS),114.19,1.198,0.0784568180532926,0.577,-0.238824186844269,-0.317281004897562,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
7443-55-2,3-METHYLCYCLOHEXANOL (TRANS),114.19,0.5737,-0.241315150117559,0.515,-0.288192770958809,-0.04687762084125,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
7443-70-1,2-METHYLCYCLOHEXANOL (CIS),114.19,1.448,0.160768561861128,0.577,-0.238824186844269,-0.399592748705397,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
7446-09-5,SULFUR DIOXIDE,64.063,3001.0,3.4772659954249,2600.0,3.4149733479708,-0.0622926474540999,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
7525-62-4,M-ETHYLSTYRENE,132.21,0.804,-0.0947439512515487,0.592,-0.22767829327708,-0.132934342025531,25,EXT,"OHE,S (1976)"
7553-56-2,IODINE,253.81,0.233,-0.632644078973981,0.127,-0.896196279044043,-0.263552200070062,25,EXP,"LYDAY,PA (1989)"
7581-97-7,"2,3-DICHLOROBUTANE",127.01,24.398,1.3873542269714,17.1,1.2329961103922,-0.1543581165792,25,EXP,"PERRY,RH & GREEN,D (1984)"
7632-51-1,VANADIUM TETRACHLORIDE,192.75,7.63,0.882524537954881,5.61,0.748962861256161,-0.13356167669872,25,EXP,"DAUBERT,TE & DANNER,RP (1992)"
7642-10-6,3-HEPTENE (CIS),98.19,53.15,1.7255032688593,51.4,1.7109631189953,-0.0145401498639999,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
7664-93-9,SULFURIC ACID,98.078,5.933e-05,-4.2267256516625,0.000143,-3.8446639625349,0.3820616891276,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
7688-21-3,2-HEXENE (Z),84.163,149.8,2.1755118133634,173.0,2.2380461031288,0.0625342897654,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
7696-12-0,PHTHALTHRIN,331.42,7.08e-06,-5.1499667423102,1.25e-08,-7.9030899869919,-2.7531232446817,30,EXP,"TOMLIN,C (1997)"
7700-17-6,CROTOXYPHOS,314.28,1.4e-05,-4.8538719643218,5.11e-06,-5.2915790998653,-0.4377071355435,20,EXP,"BUDAVARI,S ET AL. (1989)"
7719-09-7,THIONYL CHLORIDE,118.97,119.3,2.0766404436703,103.0,2.0128372247052,-0.0638032189650999,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
7719-12-2,PHOSPHORUS TRICHLORIDE,137.33,120.0,2.0791812460476,103.0,2.0128372247052,-0.0663440213423998,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
7722-84-1,HYDROGEN PEROXIDE,34.015,1.97,0.294466226161593,3.65,0.562292864456475,0.267826638294882,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
7726-95-6,BROMINE,159.82,211.8,2.3259259557715,214.0,2.3304137733492,0.00448781757769989,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
7727-18-6,TRICHLOROOXOVANADIUM,173.3,19.34,1.286456469747,14.3,1.1553360374651,-0.1311204322819,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
7731-28-4,4-METHYLCYCLOHEXANOL (CIS),114.19,0.3277,-0.484523558617624,0.344,-0.46344155742847,0.021082001189154,25,EXT,"YAWS,CL (1994A)"
7731-29-5,4-METHYLCYCLOHEXANOL (TRANS),114.19,0.3894,-0.409604052815987,0.344,-0.46344155742847,-0.053837504612483,25,EXT,"YAWS,CL (1994A)"
7756-94-7,TRIISOBUTYLENE,336.65,0.5934,-0.226652458019177,1.32,0.12057393120585,0.347226389225027,25,EXT,"PERRY,RH & GREEN,D (1984)"
7782-50-5,CHLORINE,70.906,5854.0,3.7674527180978,4990.0,3.6981005456234,-0.0693521724744,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
7786-34-7,MEVINPHOS,224.15,0.000128,-3.8927900303521,0.00354,-2.4509967379742,1.4417932923779,20,EXP,"TOMLIN,C (1994)"
7789-89-1,"1,1,1-TRICHLOROPROPANE",147.43,31.577,1.499370867112,26.5,1.4232458739368,-0.0761249931752002,25,EXP,"PERRY,RH & GREEN,D (1984)"
7790-94-5,CHLOROSULFONIC ACID,116.52,0.75,-0.1249387366083,0.861,-0.0649968485463452,0.0599418880619548,20,EXP,"WEBER,RC (1981)"
7791-25-5,SULFURYL CHLORIDE,134.97,139.7,2.1451964061142,135.0,2.130333768495,-0.0148626376192,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
7803-51-2,PHOSPHINE,33.998,29300.0,4.4668676203541,23300.0,4.367355921026,-0.0995116993281,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
8000-97-3,DEMETON,516.68,0.0003,-3.5228787452803,0.0013,-2.8860566476932,0.6368220975871,20,EXP,"AUGUSTIJN-BECKERS,PWM ET AL. (1994)"
8001-35-2,TOXAPHENE (example isomer shown below),448.26,6.69e-06,-5.1745738822322,1.42e-06,-5.8477116556169,-0.6731377733847,20,EXP,"MURPHY,TJ ET AL. (1987)"
10004-44-1,3-HYDROXY-5-METHYLISOXAZOLE,99.09,0.00137,-2.8632794328436,0.288,-0.540607512240769,2.3226719206028,25,EXP,"TOMLIN,C (1997)"
10024-97-2,NITROUS OXIDE,44.013,42890.0,4.6323560462391,23900.0,4.3783979009481,-0.253958145291,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
10025-78-2,TRICHLOROSILANE,135.45,593.6,2.773493892271,590.0,2.7708520116421,-0.00264188062890014,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
10026-04-7,TETRACHLOROSILANE,169.9,236.4,2.3736474722092,205.0,2.3117538610558,-0.0618936111533999,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
10061-01-5,"1,3-DICHLOROPROPENE, (Z)",110.97,26.3,1.4199557484898,22.3,1.3483048630482,-0.0716508854416,20,EXP,"TOMLIN,C (1997)"
10061-02-6,"1,3-DICHLOROPROPENE (TRANS)",110.97,34.0,1.5314789170423,22.3,1.3483048630482,-0.1831740539941,25,EXP,"VERSCHUEREN,K (2001)"
10138-21-3,ETHYL VINYL DICHLOROSILANE,155.1,17.0,1.2304489213783,48.9,1.6893088591236,0.4588599377453,25,EXT,NIST Web-site
10222-01-2,"2,2-DIBROMO-2-CYANOACETAMIDE",241.87,0.0009,-3.0457574905607,1.57e-05,-4.8041003475908,-1.7583428570301,25,EXP,USEPA RED; Case# 3056
10233-13-3,ISOPROPYL LAURATE,242.41,0.00268,-2.5718652059712,0.00381,-2.4190750243244,0.1527901816468,25,EXT,"BOUBLIK,T ET AL. (1984)"
10265-92-6,METHAMIDOPHOS,141.13,3.53e-05,-4.4522252946122,0.068,-1.1674910872938,3.2847342073184,25,EXP,"TOMLIN,C (1997)"
10294-34-5,BORON TRICHLORIDE,117.17,1.0,0.0,1170.0,3.0681858617462,3.0681858617462,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
10311-84-9,DIALIFOR,393.85,6.2e-08,-7.2076083105017,3.46e-08,-7.4609239012072,-0.253315590705499,25,EXP,"FREED,VH ET AL. (1979A)"
10380-28-6,"BIS(8-QUINOLINOLATO-(N1,O8))COPPER",351.85,3.45e-10,-9.4621809049267,6.3e-12,-11.200659450546,-1.7384785456193,25,EXP,"TOMLIN,C (1997)"
10436-39-2,"1,1,2,3-Tetrachloropropene",179.86,2.68,0.428134794028789,1.8,0.255272505103306,-0.172862288925483,25,EXP,"DYKYJ,J (1970)"
10443-70-6,MCPB-ETHYL,256.73,1.43e-06,-5.8446639625349,0.000565,-3.2479515521806,2.5967124103543,20,EXP,"TOMLIN,C (1997)"
10453-86-8,RESMETHRIN,338.45,1.13e-08,-7.9469215565166,5.31e-06,-5.2749054789185,2.6720160775981,30,EXP,"WORTHING,CR & WALKER,SB (1987)"
10574-37-5,"2,3-DIMETHYL-2-PENTENE",98.19,50.22,1.7008767083769,47.8,1.6794278966121,-0.0214488117648002,25,EXP,"DYKYJ,J & REPAS,M (1973)"
10605-21-7,CARBENDAZIM,191.19,7.5e-10,-9.1249387366083,5.44e-09,-8.2644011003018,0.8605376363065,20,EXP,"AUGUSTIJN-BECKERS,PWM ET AL. (1994)  "
11039-70-6,PLINOL,154.25,0.135,-0.869666231504994,0.0622,-1.2062096153092,-0.336543383804206,24,EXP,"LI,J & PERDUE,EM (1995)"
11095-43-5,BENZOTHIOPHENE,134.2,0.2392,-0.621238824683627,0.099,-1.0043648054025,-0.383125980718873,25,EXT,"YAWS,CL (1994B)"
11096-82-5,AROCLOR 1260,395.33,4.05e-05,-4.3925449767853,1.3e-07,-6.8860566476932,-2.4935116709079,25,EXP,"MABEY,WR ET AL. (1981)"
11097-69-1,AROCLOR 1254,326.44,7.71e-05,-4.112945621949,2.22e-06,-5.6536470255494,-1.5407014036004,25,EXP,"MABEY,WR ET AL. (1981)"
11104-28-2,AROCLOR 1221,188.66,0.0067,-2.1739251972992,0.00637,-2.1958605676646,-0.0219353703653997,25,EXP,"MABEY,WR ET AL. (1981)"
11141-16-5,AROCLOR 1232,188.66,0.00406,-2.3914739664228,0.00637,-2.1958605676646,0.1956133987582,25,EXP,"MABEY,WR ET AL. (1981)"
12002-48-1,TRICHLOROBENZENES,362.9,0.458,-0.339134521996131,0.097,-1.0132282657338,-0.674093743737669,25,EXP,"RESENDES,J ET AL. (1992)"
12108-13-3,Methylcyclopentadienyl Manganese,218.09,0.047,-1.3279021420643,0.104,-0.98296666070122,0.34493548136308,20,EXP,"GARRISON,AW ET AL. (1995)"
12407-86-2,Landrin,193.25,17.3,1.2380461031288,0.000952,-3.0213630516155,-4.2594091547443,20,EXP,"TOMLIN,C (1997)"
12408-10-5,TETRACHLOROBENZENES,431.79,0.081,-1.0915149811214,0.0266,-1.5751183633689,-0.4836033822475,25,EXP,"RESENDES,J ET AL. (1992)"
12427-38-2,MANEB,295.37,7.5e-08,-7.1249387366083,1.77e-06,-5.7520267336382,1.3729120029701,20,EXP,USDA PESTICIDE PROPERTIES DATABASE;less than
12672-29-6,AROCLOR 1248,618.43,0.000494,-3.3062730510764,2.45e-05,-4.6108339156355,-1.3045608645591,25,EXP,"CALLAHAN,MA ET AL. (1979)"
12674-11-2,AROCLOR 1016,549.54,0.0004,-3.397940008672,4e-05,-4.397940008672,-1.0,25,EXP,"MABEY,WR ET AL. (1981)"
12771-68-5,ANCYMIDOL,256.31,2e-07,-6.698970004336,1.33e-07,-6.8761483590329,-0.1771783546969,25,EXP,"WAUCHOPE,RD ET AL. (1991A)"
12789-03-6,CHLORDANE,409.78,9.98e-06,-5.0008694587126,2e-05,-4.698970004336,0.3018994543766,25,EXP,"MACKAY,D ET AL. (1986)"
13029-08-8,"2,2'-DICHLOROBIPHENYL",223.1,0.00275,-2.5606673061697,0.000301,-3.5214335044062,-0.9607661982365,25,EXP,"BURKHARD,LP ET AL. (1985)"
13071-79-9,TERBUFOS,288.43,0.00032,-3.4948500216801,0.00035,-3.4559319556497,0.0389180660304,25,EXP,"WAUCHOPE,RD ET AL. (1991A)"
13116-53-5,"PROPANE, 1,2,2,3-TETRACHLORO-",181.88,3.046,0.483729899000024,1.98,0.296665190261531,-0.187064708738493,25,EXT,"DYKYJ,J (1970)"
13171-21-6,PHOSPHAMIDON,299.69,1.65e-05,-4.7825160557861,3.3e-05,-4.4814860601221,0.301029995664001,25,EXP,"TOMLIN,C (1997)"
13194-48-4,"O-ETHYL S,S-DIPROPYL PHOSPHORODITHIOATE",242.34,0.00038,-3.4202164033832,0.000585,-3.2328441339178,0.1873722694654,25,EXP,"WAUCHOPE,RD ET AL. (1991)"
13294-71-8,2-BROMO-2-BUTENE (CIS),135.0,56.876,1.754929045545,52.9,1.7234556720352,-0.0314733735098001,25,EXP,"PERRY,RH & GREEN,D (1984)"
13360-45-7,CHLORBROMURON,293.55,3.97e-07,-6.4012094932369,5.83e-06,-5.234331445241,1.1668780479959,20,EXP,"TOMLIN,C (1994)"
13360-61-7,1-PENTADECENE,210.41,0.00454,-2.3429441471429,0.0173,-1.7619538968712,0.5809902502717,25,EXP,"YAWS,CL (1994B)"
13389-42-9,2-OCTENE (TRANS),112.22,16.44,1.215901813204,15.2,1.1818435879448,-0.0340582252592001,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
13475-81-5,"2,2,3,3-TETRAMETHYLHEXANE",142.29,3.885,0.589391023136933,3.24,0.510545010206612,-0.078846012930321,25,EXT,"ZWOLINSKI,BJ & WILHOIT,RC (1971)"
13593-03-8,QUINALPHOS,298.3,2.6e-06,-5.5850266520292,8.28e-06,-5.0819696632151,0.5030569888141,20,EXP,"TOMLIN,C (1997)"
13654-09-6,DECABROMOBIPHENYL,943.17,3.975e-10,-9.4006628670075,1.11e-14,-13.954677021213,-4.5540141542055,25,EXT,"BURKHARD,LP ET AL. (1984)"
13684-56-5,DESMEDIPHAM,300.32,3e-09,-8.5228787452803,1.19e-06,-5.9244530386075,2.5984257066728,25,EXP,"WAUCHOPE,RD ET AL. (1991A)"
13684-63-4,PHENMEDIPHAM,300.32,1e-11,-11.0,6.64e-07,-6.177831920632,4.822168079368,25,EXP,"WAUCHOPE,RD ET AL. (1991A)"
13952-84-6,SEC-BUTYLAMINE,73.139,177.7,2.2496874278053,175.0,2.2430380486863,-0.00664937911899965,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
13987-01-4,TRIPROPYLENE,384.78,47.273,1.6746131640144,10.8,1.0334237554869,-0.6411894085275,25,EXT,"HON,HC ET AL. (1976)"
14686-13-6,2-HEPTENE (TRANS),98.19,48.856,1.6889179069878,46.8,1.6702458530741,-0.0186720539137,25,EXP,"YAWS,CL (1994A)"
14686-14-7,3-HEPTENE (TRANS),98.19,52.385,1.7192069482468,51.4,1.7109631189953,-0.00824382925149991,25,EXP,"YAWS,CL (1994A)"
14816-18-3,PHOXIM,298.3,1.58e-05,-4.8013429130456,8.64e-06,-5.0634862575211,-0.2621433444755,25,EXP,"TOMLIN,C (1997)"
14850-23-8,4-OCTENE (TRANS),84.163,17.81,1.2506639194632,17.0,1.2304489213783,-0.0202149980849,25,EXP,"DAUBERT,TE & DANNER,RP (1989)"
14901-07-6,beta-Ionone,192.3,0.054,-1.267606240177,0.0227,-1.6439741428069,-0.3763679026299,25,EXP,"FICHAN,I ET AL. (1999)"
15022-08-9,Diallyl Carbonate,142.16,0.102,-0.991399828238082,5.8,0.763427993562937,1.754827821801,25,EXT,"DAMLE,SB (1993)"
15104-61-7,"1,1,2,3,3-PENTACHLOROPROPANE",216.32,0.938,-0.0277971616209356,0.379,-0.421360790031928,-0.393563628410992,25,EXT,"DYKYJ,J (1970)"
